frame_index,timestamp,character_x,character_y,character_facing,character_confidence,monster_count,monster_centers,a_wave_state,a_wave_direction,a_wave_confidence,a_wave_provenance,registration_ok,registration_confidence,quality_flags
43407,1641.240467,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
43460,1643.247767,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
43510,1645.261967,,,unknown,0.0,2,"[[766.0, 765.0], [334.0, 409.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
43565,1647.290133,,,unknown,0.0,1,"[[1412.0, 761.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
43617,1649.304333,,,unknown,0.0,2,"[[474.0, 401.0], [1178.0, 653.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
43669,1651.332467,,,right,0.55,1,"[[678.0, 409.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
43721,1653.3467,,,right,0.55,1,"[[1585.0, 723.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
43776,1655.360967,,,left,0.55,1,"[[620.0, 611.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
43828,1657.3682,,,left,0.55,2,"[[468.0, 717.0], [854.0, 603.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
43881,1659.3894,,,left,0.55,2,"[[1640.0, 741.0], [706.0, 381.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
43936,1661.403667,,,left,0.55,2,"[[636.0, 411.0], [548.0, 413.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
43990,1663.4318,,,unknown,0.0,1,"[[1393.0, 757.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
44045,1665.439067,,,unknown,0.0,2,"[[443.0, 191.0], [985.0, 783.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
44096,1667.4533,,,unknown,0.0,1,"[[394.0, 411.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
44151,1669.4745,,,right,0.55,1,"[[1298.0, 639.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
44206,1671.474867,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
44262,1673.482133,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
44315,1675.510267,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
44370,1677.5175,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
44420,1679.5179,,,left,0.55,1,"[[530.0, 179.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
44472,1681.532133,,,right,0.55,1,"[[575.0, 197.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
44523,1683.5394,,,unknown,0.0,1,"[[1134.0, 771.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
44577,1685.553633,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
44629,1687.560933,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
44680,1689.575167,,,unknown,0.0,1,"[[1092.0, 805.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
44734,1691.582467,,,right,0.55,1,"[[1518.0, 807.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
44787,1693.610567,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
44842,1695.617867,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
44896,1697.6321,,,left,0.55,1,"[[318.0, 717.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
44947,1699.6533,,,left,0.55,1,"[[220.0, 723.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
45001,1701.674467,,,right,0.55,1,"[[1376.0, 717.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
45054,1703.6748,,,right,0.55,3,"[[437.0, 193.0], [1398.0, 763.0], [496.0, 405.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
45109,1705.689033,,,unknown,0.0,4,"[[1548.0, 761.0], [920.0, 759.0], [496.0, 399.0], [490.0, 209.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
45159,1707.717167,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
45214,1709.7453,,,right,0.55,3,"[[550.0, 215.0], [762.0, 775.0], [1232.0, 781.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
45267,1711.745633,,,right,0.55,2,"[[456.0, 231.0], [590.0, 795.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
45322,1713.766833,,,right,0.55,1,"[[1042.0, 751.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
45374,1715.794967,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
45426,1717.809167,,,left,0.55,3,"[[534.0, 379.0], [402.0, 603.0], [124.0, 725.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
45481,1719.837333,,,left,0.55,1,"[[488.0, 159.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
45533,1721.8446,,,left,0.55,2,"[[494.0, 197.0], [962.0, 755.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
45586,1723.8519,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
45637,1725.859167,,,unknown,0.0,4,"[[548.0, 195.0], [663.0, 635.0], [172.0, 417.0], [757.0, 749.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
45689,1727.859533,,,right,0.55,3,"[[742.0, 759.0], [1158.0, 649.0], [1002.0, 761.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
45742,1729.887633,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
45797,1731.908833,,,right,0.55,1,"[[538.0, 723.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
45849,1733.909167,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
45903,1735.9512,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
45957,1737.965433,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
46010,1739.986633,,,left,0.55,2,"[[435.0, 395.0], [620.0, 401.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
46065,1742.0356,,,unknown,0.0,1,"[[594.0, 199.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
46117,1744.049833,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
46170,1746.050133,,,unknown,0.0,1,"[[364.0, 401.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
46223,1748.0644,,,unknown,0.0,2,"[[588.0, 403.0], [520.0, 199.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
46278,1750.071667,,,unknown,0.0,1,"[[588.0, 409.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
46332,1752.0998,,,right,0.55,1,"[[1470.0, 787.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
46388,1754.127933,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
46441,1756.142133,,,left,0.55,1,"[[158.0, 609.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
46490,1758.149467,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
46541,1760.156733,,,right,0.55,2,"[[614.0, 375.0], [266.0, 739.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
46590,1762.170967,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
46643,1764.178233,,,unknown,0.0,1,"[[514.0, 211.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
46697,1766.213333,,,unknown,0.0,1,"[[581.0, 771.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
46751,1768.241467,,,unknown,0.0,1,"[[1092.0, 783.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
46803,1770.262633,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
46855,1772.283833,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
46907,1774.284167,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
46961,1776.291467,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
47014,1778.291767,,,left,0.55,1,"[[78.0, 717.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
47068,1780.319933,,,unknown,0.0,4,"[[1232.0, 757.0], [173.0, 755.0], [1372.0, 749.0], [448.0, 189.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
47122,1782.320267,,,unknown,0.0,2,"[[1654.0, 781.0], [301.0, 791.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
47177,1784.348367,,,left,0.55,2,"[[1500.0, 779.0], [1280.0, 779.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
47231,1786.369567,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
47285,1788.376833,,,unknown,0.0,1,"[[459.0, 423.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
47337,1790.391067,,,right,0.55,2,"[[304.0, 437.0], [1384.0, 795.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
47391,1792.440067,,,left,0.55,1,"[[1268.0, 711.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
47444,1794.4543,,,right,0.55,2,"[[1255.0, 877.0], [230.0, 425.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
47497,1796.468533,,,right,0.55,1,"[[1261.0, 905.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
47549,1798.468867,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
47603,1800.4831,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
47656,1802.511233,,,left,0.55,1,"[[260.0, 477.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
47708,1804.553267,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
47764,1806.581367,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
47820,1808.595633,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
47875,1810.623767,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
47930,1812.644933,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
47982,1814.659167,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
48035,1816.680333,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
48088,1818.701533,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
48143,1820.722667,,,left,0.55,2,"[[79.0, 735.0], [581.0, 155.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
48194,1822.73,,,unknown,0.0,2,"[[892.0, 603.0], [1054.0, 725.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
48248,1824.7512,,,unknown,0.0,3,"[[581.0, 153.0], [212.0, 717.0], [380.0, 609.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
48301,1826.7515,,,unknown,0.0,2,"[[1130.0, 725.0], [581.0, 155.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
48353,1828.7727,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
48406,1830.786933,,,left,0.55,2,"[[501.0, 149.0], [440.0, 365.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
48462,1832.815067,,,unknown,0.0,2,"[[584.0, 731.0], [1138.0, 731.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
48512,1834.822367,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
48563,1836.8713,,,unknown,0.0,1,"[[642.0, 617.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
48613,1838.871633,,,unknown,0.0,1,"[[1688.0, 729.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
48666,1840.872,,,right,0.55,2,"[[1359.0, 763.0], [1138.0, 765.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
48720,1842.8932,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
48774,1844.900467,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
48825,1846.907767,,,left,0.55,1,"[[882.0, 723.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
48880,1848.935867,,,left,0.55,1,"[[1594.0, 725.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
48934,1850.991767,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
48987,1852.992133,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
49040,1854.992467,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
49094,1857.0067,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
49144,1859.034867,,,unknown,0.0,1,"[[356.0, 415.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
49196,1861.042133,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
49247,1863.070267,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
49301,1865.0706,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
49356,1867.091767,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
49409,1869.147667,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
49462,1871.155,,,left,0.55,1,"[[1264.0, 725.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
49516,1873.1831,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
49572,1875.211233,,,unknown,0.0,1,"[[1148.0, 759.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
49626,1877.225467,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
49679,1879.2258,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
49735,1881.253933,,,right,0.55,2,"[[1541.0, 767.0], [1150.0, 781.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
49789,1883.254267,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
49844,1885.254633,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
49897,1887.261933,,,left,0.55,1,"[[694.0, 411.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
49949,1889.2831,,,unknown,0.0,3,"[[976.0, 749.0], [1106.0, 757.0], [1346.0, 755.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
50003,1891.304267,,,unknown,0.0,2,"[[596.0, 191.0], [1346.0, 751.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
50056,1893.318533,,,unknown,0.0,1,"[[568.0, 189.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
50109,1895.353567,,,right,0.55,1,"[[1092.0, 757.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
50161,1897.374767,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
50216,1899.3751,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
50267,1901.382367,,,left,0.55,1,"[[352.0, 721.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
50321,1903.410533,,,left,0.55,1,"[[84.0, 733.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
50376,1905.417833,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
50431,1907.432033,478.0,665.0,right,0.3145,0,[],inactive,inactive,0.75,visual,True,1.0,
50486,1909.4324,,,unknown,0.0,1,"[[1054.0, 667.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
50536,1911.4466,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
50589,1913.4539,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
50640,1915.454267,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
50693,1917.4824,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
50745,1919.489667,,,left,0.55,2,"[[106.0, 727.0], [1410.0, 727.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
50798,1921.496967,,,left,0.55,1,"[[857.0, 767.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
50851,1923.525067,,,unknown,0.0,1,"[[678.0, 401.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
50905,1925.553233,,,unknown,0.0,1,"[[588.0, 199.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
50956,1927.553533,,,unknown,0.0,1,"[[462.0, 409.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
51009,1929.574767,,,right,0.55,4,"[[554.0, 197.0], [618.0, 401.0], [738.0, 761.0], [450.0, 409.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
51063,1931.616767,,,right,0.55,1,"[[391.0, 197.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
51117,1933.637933,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
51172,1935.638267,,,left,0.55,1,"[[582.0, 723.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
51226,1937.673333,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
51278,1939.7015,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
51332,1941.7296,,,left,0.55,1,"[[1384.0, 759.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
51385,1943.729967,,,unknown,0.0,2,"[[738.0, 781.0], [1388.0, 781.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
51437,1945.765033,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
51490,1947.7862,248.0,657.0,right,0.4135,1,"[[342.0, 423.0]]",inactive,inactive,0.75,visual,True,1.0,
51543,1949.7935,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
51594,1951.807733,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
51648,1953.835867,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
51702,1955.857033,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
51754,1957.8643,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
51809,1959.8716,,,left,0.55,2,"[[632.0, 371.0], [500.0, 171.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
51861,1961.913633,,,unknown,0.0,1,"[[1070.0, 761.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
51914,1963.934833,,,unknown,0.0,1,"[[704.0, 761.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
51967,1965.962933,,,unknown,0.0,3,"[[854.0, 759.0], [496.0, 407.0], [1300.0, 633.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
52020,1967.977167,,,unknown,0.0,1,"[[1054.0, 651.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
52074,1969.977533,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
52129,1971.977867,,,right,0.55,1,"[[550.0, 193.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
52183,1974.012933,,,right,0.55,3,"[[496.0, 405.0], [944.0, 647.0], [1604.0, 759.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
52239,1976.027167,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
52293,1978.0414,,,right,0.55,1,"[[86.0, 721.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
52346,1980.0626,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
52400,1982.069867,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
52452,1984.091033,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
52506,1986.112233,,,left,0.55,3,"[[1230.0, 663.0], [1064.0, 777.0], [940.0, 777.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
52559,1988.140367,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
52611,1990.1546,,,unknown,0.0,2,"[[572.0, 203.0], [554.0, 777.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
52665,1992.168867,,,unknown,0.0,1,"[[587.0, 203.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
52718,1994.183067,,,right,0.55,1,"[[1348.0, 789.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
52770,1996.183433,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
52823,1998.211567,,,left,0.55,1,"[[734.0, 581.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
52879,2000.218833,,,left,0.55,1,"[[1186.0, 717.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
52932,2002.246967,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
52981,2004.275067,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
53032,2006.275433,,,unknown,0.0,1,"[[518.0, 189.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
53085,2008.282733,,,right,0.55,2,"[[396.0, 391.0], [662.0, 393.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
53139,2010.3039,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
53193,2012.311167,,,right,0.55,1,"[[380.0, 723.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
53250,2014.3393,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
53304,2016.367433,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
53357,2018.3678,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
53410,2020.382,,,unknown,0.0,1,"[[1076.0, 771.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
53464,2022.396233,,,unknown,0.0,3,"[[552.0, 215.0], [698.0, 409.0], [402.0, 409.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
53519,2024.424367,,,unknown,0.0,2,"[[498.0, 403.0], [616.0, 199.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
53573,2026.4525,,,right,0.55,2,"[[368.0, 421.0], [566.0, 217.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
53623,2028.466733,,,right,0.55,1,"[[512.0, 215.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
53677,2030.4879,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
53729,2032.495233,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
53782,2034.5233,,,left,0.55,1,"[[436.0, 375.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
53837,2036.5237,,,left,0.55,2,"[[422.0, 375.0], [670.0, 377.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
53894,2038.579567,,,right,0.55,2,"[[950.0, 737.0], [420.0, 379.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
53948,2040.5938,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
54001,2042.615,,,unknown,0.0,1,"[[650.0, 407.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
54055,2044.629233,,,left,0.55,3,"[[1401.0, 755.0], [1092.0, 767.0], [1546.0, 767.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
54107,2046.643467,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
54161,2048.678533,,,right,0.55,1,"[[370.0, 441.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
54215,2050.706667,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
